final_kills,secondary_uniques,staff_pieces,total_drops,drop_rate,staff_drop_rate,kill_time_mins,total_log_hours,staff_gp,staff_gp_per_hour,quant
1726,8,3,11,156.9090909090909,575.3333333333334,3452,57.53333333333333,1000000000,17.381228273464657,4
1195,5,5,10,119.5,239,2390,39.833333333333336,1666666666.6666665,41.84100418410041,3
2325,15,3,18,129.16666666666666,775,4650,77.5,1000000000,12.903225806451614,4
1894,14,3,17,111.41176470588235,631.3333333333334,3788,63.13333333333333,1000000000,15.839493136219641,4
1769,10,6,16,110.5625,294.8333333333333,3538,58.96666666666667,2000000000,33.91746749576031,4
1251,9,3,12,104.25,417,2502,41.7,1000000000,23.980815347721823,3
3116,11,13,24,129.83333333333334,239.69230769230768,6232,103.86666666666666,4333333333.333333,41.7201540436457,5
3059,9,3,12,254.91666666666666,1019.6666666666666,6118,101.96666666666667,1000000000,9.807126511932005,5
2791,16,3,19,146.89473684210526,930.3333333333334,5582,93.03333333333333,1000000000,10.748835542816195,5
1761,9,3,12,146.75,587,3522,58.7,1000000000,17.03577512776831,4
2540,12,5,17,149.41176470588235,508,5080,84.66666666666667,1666666666.6666665,19.685039370078737,4
1318,6,3,9,146.44444444444446,439.3333333333333,2636,43.93333333333333,1000000000,22.76176024279211,3
1966,7,3,10,196.6,655.3333333333334,3932,65.53333333333333,1000000000,15.259409969481181,4
1036,9,3,12,86.33333333333333,345.3333333333333,2072,34.53333333333333,1000000000,28.95752895752896,3
717,3,3,6,119.5,239,1434,23.9,1000000000,41.84100418410042,2
834,6,3,9,92.66666666666667,278,1668,27.8,1000000000,35.97122302158273,2
2098,9,3,12,174.83333333333334,699.3333333333334,4196,69.93333333333334,1000000000,14.299332697807435,4
1079,7,3,10,107.9,359.6666666666667,2158,35.96666666666667,1000000000,27.803521779425395,3
1185,8,3,11,107.72727272727273,395,2370,39.5,1000000000,25.31645569620253,3
1502,5,3,8,187.75,500.6666666666667,3004,50.06666666666667,1000000000,19.973368841544605,3
1364,7,3,10,136.4,454.6666666666667,2728,45.46666666666667,1000000000,21.994134897360702,3
2153,13,4,17,126.6470588235294,538.25,4306,71.76666666666667,1333333333.3333333,18.57872735717603,4
2541,11,3,14,181.5,847,5082,84.7,1000000000,11.806375442739078,4
1263,6,3,9,140.33333333333334,421,2526,42.1,1000000000,23.75296912114014,3
2076,7,3,10,207.6,692,4152,69.2,1000000000,14.45086705202312,4
3184,6,4,10,318.4,796,6368,106.13333333333334,1333333333.3333333,12.562814070351758,5
2379,7,4,11,216.27272727272728,594.75,4758,79.3,1333333333.3333333,16.813787305590584,4
1670,5,3,8,208.75,556.6666666666666,3340,55.666666666666664,1000000000,17.964071856287426,4
1933,11,3,14,138.07142857142858,644.3333333333334,3866,64.43333333333334,1000000000,15.51991722710812,4
729,6,5,11,66.27272727272727,145.8,1458,24.3,1666666666.6666665,68.58710562414265,2
2525,10,3,13,194.23076923076923,841.6666666666666,5050,84.16666666666667,1000000000,11.881188118811881,4
1622,13,3,16,101.375,540.6666666666666,3244,54.06666666666667,1000000000,18.49568434032059,4
715,5,4,9,79.44444444444444,178.75,1430,23.833333333333332,1333333333.3333333,55.94405594405595,2
1515,4,5,9,168.33333333333334,303,3030,50.5,1666666666.6666665,33.003300330033,3
1335,6,5,11,121.36363636363636,267,2670,44.5,1666666666.6666665,37.45318352059925,3
2496,11,3,14,178.28571428571428,832,4992,83.2,1000000000,12.019230769230768,4
1907,7,9,16,119.1875,211.88888888888889,3814,63.56666666666667,3000000000,47.19454640797063,4
1185,4,4,8,148.125,296.25,2370,39.5,1333333333.3333333,33.75527426160337,3
1331,6,3,9,147.88888888888889,443.6666666666667,2662,44.36666666666667,1000000000,22.53944402704733,3
1721,9,6,15,114.73333333333333,286.8333333333333,3442,57.36666666666667,2000000000,34.863451481696686,4
1754,9,3,12,146.16666666666666,584.6666666666666,3508,58.46666666666667,1000000000,17.10376282782212,4
905,4,4,8,113.125,226.25,1810,30.166666666666668,1333333333.3333333,44.1988950276243,2
1146,11,7,18,63.666666666666664,163.71428571428572,2292,38.2,2333333333.333333,61.08202443280976,3
1123,8,3,11,102.0909090909091,374.3333333333333,2246,37.43333333333333,1000000000,26.714158504007127,3
948,7,3,10,94.8,316,1896,31.6,1000000000,31.645569620253163,3
1062,7,3,10,106.2,354,2124,35.4,1000000000,28.24858757062147,3
1542,11,3,14,110.14285714285714,514,3084,51.4,1000000000,19.455252918287936,3
1194,5,3,8,149.25,398,2388,39.8,1000000000,25.12562814070352,3
1451,4,4,8,181.375,362.75,2902,48.36666666666667,1333333333.3333333,27.56719503790489,3
1115,9,3,12,92.91666666666667,371.6666666666667,2230,37.166666666666664,1000000000,26.90582959641256,3
1643,5,3,8,205.375,547.6666666666666,3286,54.766666666666666,1000000000,18.25928180158247,4
1495,8,3,11,135.9090909090909,498.3333333333333,2990,49.833333333333336,1000000000,20.066889632107024,3
2253,14,3,17,132.52941176470588,751,4506,75.1,1000000000,13.315579227696405,4
927,3,4,7,132.42857142857142,231.75,1854,30.9,1333333333.3333333,43.14994606256742,3
2069,6,6,12,172.41666666666666,344.8333333333333,4138,68.96666666666667,2000000000,28.999516674722088,4
1550,11,3,14,110.71428571428571,516.6666666666666,3100,51.666666666666664,1000000000,19.35483870967742,3
1287,8,4,12,107.25,321.75,2574,42.9,1333333333.3333333,31.080031080031077,3
2044,17,3,20,102.2,681.3333333333334,4088,68.13333333333334,1000000000,14.677103718199607,4
1593,4,6,10,159.3,265.5,3186,53.1,2000000000,37.664783427495294,4
1188,7,3,10,118.8,396,2376,39.6,1000000000,25.252525252525253,3
1562,8,6,14,111.57142857142857,260.3333333333333,3124,52.06666666666667,2000000000,38.41229193341869,3
1585,5,3,8,198.125,528.3333333333334,3170,52.833333333333336,1000000000,18.92744479495268,3
1470,13,4,17,86.47058823529412,367.5,2940,49,1333333333.3333333,27.2108843537415,3
1058,4,3,7,151.14285714285714,352.6666666666667,2116,35.266666666666666,1000000000,28.35538752362949,3
1433,7,4,11,130.27272727272728,358.25,2866,47.766666666666666,1333333333.3333333,27.913468248429865,3
2495,14,3,17,146.76470588235293,831.6666666666666,4990,83.16666666666667,1000000000,12.024048096192384,4
1503,6,3,9,167,501,3006,50.1,1000000000,19.960079840319363,3
721,5,3,8,90.125,240.33333333333334,1442,24.033333333333335,1000000000,41.60887656033287,2
3780,11,3,14,270,1260,7560,126,1000000000,7.936507936507937,5
3981,17,3,20,199.05,1327,7962,132.7,1000000000,7.5357950263752835,6
1908,7,4,11,173.45454545454547,477,3816,63.6,1333333333.3333333,20.964360587002094,4
2883,17,3,20,144.15,961,5766,96.1,1000000000,10.40582726326743,5
2531,14,3,17,148.88235294117646,843.6666666666666,5062,84.36666666666666,1000000000,11.85302252074279,4
1494,6,3,9,166,498,2988,49.8,1000000000,20.080321285140563,3
1422,13,3,16,88.875,474,2844,47.4,1000000000,21.097046413502113,3
1375,6,3,9,152.77777777777777,458.3333333333333,2750,45.833333333333336,1000000000,21.818181818181817,3
3532,10,7,17,207.76470588235293,504.57142857142856,7064,117.73333333333333,2333333333.333333,19.818799546998864,5
788,4,3,7,112.57142857142857,262.6666666666667,1576,26.266666666666666,1000000000,38.07106598984772,2
1449,12,3,15,96.6,483,2898,48.3,1000000000,20.703933747412012,3
2173,11,5,16,135.8125,434.6,4346,72.43333333333334,1666666666.6666665,23.009664058904736,4
1462,13,3,16,91.375,487.3333333333333,2924,48.733333333333334,1000000000,20.51983584131327,3
1636,8,4,12,136.33333333333334,409,3272,54.53333333333333,1333333333.3333333,24.449877750611247,4
4141,20,3,23,180.04347826086956,1380.3333333333333,8282,138.03333333333333,1000000000,7.244626901714562,6
1021,5,5,10,102.1,204.2,2042,34.03333333333333,1666666666.6666665,48.97159647404505,3
1990,14,3,17,117.05882352941177,663.3333333333334,3980,66.33333333333333,1000000000,15.075376884422113,4
1508,6,4,10,150.8,377,3016,50.266666666666666,1333333333.3333333,26.52519893899204,3
1744,8,3,11,158.54545454545453,581.3333333333334,3488,58.13333333333333,1000000000,17.201834862385322,4
1113,5,4,9,123.66666666666667,278.25,2226,37.1,1333333333.3333333,35.93890386343216,3
1498,9,3,12,124.83333333333333,499.3333333333333,2996,49.93333333333333,1000000000,20.026702269692922,3
1106,4,5,9,122.88888888888889,221.2,2212,36.86666666666667,1666666666.6666665,45.20795660036166,3
1989,10,3,13,153,663,3978,66.3,1000000000,15.08295625942685,4
1765,13,3,16,110.3125,588.3333333333334,3530,58.833333333333336,1000000000,16.997167138810198,4
1922,12,6,18,106.77777777777777,320.3333333333333,3844,64.06666666666666,2000000000,31.217481789802292,4
952,5,3,8,119,317.3333333333333,1904,31.733333333333334,1000000000,31.512605042016805,3
1631,10,3,13,125.46153846153847,543.6666666666666,3262,54.36666666666667,1000000000,18.393623543838135,4
2526,7,5,12,210.5,505.2,5052,84.2,1666666666.6666665,19.79414093428345,4
2016,6,3,9,224,672,4032,67.2,1000000000,14.880952380952381,4
789,6,3,9,87.66666666666667,263,1578,26.3,1000000000,38.02281368821292,2
1402,10,3,13,107.84615384615384,467.3333333333333,2804,46.733333333333334,1000000000,21.398002853067048,3
1032,10,3,13,79.38461538461539,344,2064,34.4,1000000000,29.069767441860467,3
1985,11,3,14,141.78571428571428,661.6666666666666,3970,66.16666666666667,1000000000,15.113350125944583,4
2868,18,3,21,136.57142857142858,956,5736,95.6,1000000000,10.460251046025105,5
1018,6,3,9,113.11111111111111,339.3333333333333,2036,33.93333333333333,1000000000,29.46954813359529,3
1092,7,3,10,109.2,364,2184,36.4,1000000000,27.472527472527474,3
1030,5,3,8,128.75,343.3333333333333,2060,34.333333333333336,1000000000,29.126213592233007,3
2345,8,3,11,213.1818181818182,781.6666666666666,4690,78.16666666666667,1000000000,12.793176972281449,4
2177,10,3,13,167.46153846153845,725.6666666666666,4354,72.56666666666666,1000000000,13.780431786862657,4
1613,13,3,16,100.8125,537.6666666666666,3226,53.766666666666666,1000000000,18.598884066955982,4
1453,7,3,10,145.3,484.3333333333333,2906,48.43333333333333,1000000000,20.646937370956646,3
1160,8,4,12,96.66666666666667,290,2320,38.666666666666664,1333333333.3333333,34.48275862068965,3
1340,5,4,9,148.88888888888889,335,2680,44.666666666666664,1333333333.3333333,29.850746268656717,3
2334,14,3,17,137.2941176470588,778,4668,77.8,1000000000,12.853470437017997,4
1030,8,3,11,93.63636363636364,343.3333333333333,2060,34.333333333333336,1000000000,29.126213592233007,3
612,6,3,9,68,204,1224,20.4,1000000000,49.01960784313726,2
3482,23,3,26,133.92307692307693,1160.6666666666667,6964,116.06666666666666,1000000000,8.615738081562322,5
1508,8,3,11,137.0909090909091,502.6666666666667,3016,50.266666666666666,1000000000,19.893899204244033,3
1849,10,4,14,132.07142857142858,462.25,3698,61.63333333333333,1333333333.3333333,21.633315305570576,4
2031,9,3,12,169.25,677,4062,67.7,1000000000,14.771048744460856,4
2468,7,4,11,224.36363636363637,617,4936,82.26666666666667,1333333333.3333333,16.207455429497568,4
1647,10,3,13,126.6923076923077,549,3294,54.9,1000000000,18.21493624772313,4
1636,5,4,9,181.77777777777777,409,3272,54.53333333333333,1333333333.3333333,24.449877750611247,4
3712,10,7,17,218.35294117647058,530.2857142857143,7424,123.73333333333333,2333333333.333333,18.85775862068965,5
727,5,3,8,90.875,242.33333333333334,1454,24.233333333333334,1000000000,41.26547455295736,2
1631,7,3,10,163.1,543.6666666666666,3262,54.36666666666667,1000000000,18.393623543838135,4
919,3,4,7,131.28571428571428,229.75,1838,30.633333333333333,1333333333.3333333,43.52557127312296,3
1131,8,3,11,102.81818181818181,377,2262,37.7,1000000000,26.52519893899204,3
1346,6,3,9,149.55555555555554,448.6666666666667,2692,44.86666666666667,1000000000,22.288261515601786,3
2433,12,3,15,162.2,811,4866,81.1,1000000000,12.330456226880395,4
2010,9,8,17,118.23529411764706,251.25,4020,67,2666666666.6666665,39.80099502487562,4
2428,14,3,17,142.8235294117647,809.3333333333334,4856,80.93333333333334,1000000000,12.355848434925864,4
1391,6,3,9,154.55555555555554,463.6666666666667,2782,46.36666666666667,1000000000,21.567217828900073,3
3065,15,8,23,133.2608695652174,383.125,6130,102.16666666666667,2666666666.6666665,26.10114192495921,5
1542,11,3,14,110.14285714285714,514,3084,51.4,1000000000,19.455252918287936,3
1658,5,3,8,207.25,552.6666666666666,3316,55.266666666666666,1000000000,18.094089264173704,4
1208,7,3,10,120.8,402.6666666666667,2416,40.266666666666666,1000000000,24.834437086092713,3
1140,9,3,12,95,380,2280,38,1000000000,26.31578947368421,3
1658,9,3,12,138.16666666666666,552.6666666666666,3316,55.266666666666666,1000000000,18.094089264173704,4
1486,5,3,8,185.75,495.3333333333333,2972,49.53333333333333,1000000000,20.188425302826378,3
1516,10,3,13,116.61538461538461,505.3333333333333,3032,50.53333333333333,1000000000,19.78891820580475,3
361,5,3,8,45.125,120.33333333333333,722,12.033333333333333,1000000000,83.10249307479225,1
2176,13,3,16,136,725.3333333333334,4352,72.53333333333333,1000000000,13.786764705882353,4
4951,35,3,38,130.28947368421052,1650.3333333333333,9902,165.03333333333333,1000000000,6.05938194304181,6
1204,8,3,11,109.45454545454545,401.3333333333333,2408,40.13333333333333,1000000000,24.916943521594686,3
1017,3,3,6,169.5,339,2034,33.9,1000000000,29.49852507374631,3
1180,3,3,6,196.66666666666666,393.3333333333333,2360,39.333333333333336,1000000000,25.42372881355932,3
2408,12,3,15,160.53333333333333,802.6666666666666,4816,80.26666666666667,1000000000,12.458471760797343,4
2114,9,3,12,176.16666666666666,704.6666666666666,4228,70.46666666666667,1000000000,14.191106906338694,4
1257,5,3,8,157.125,419,2514,41.9,1000000000,23.86634844868735,3
2395,15,3,18,133.05555555555554,798.3333333333334,4790,79.83333333333333,1000000000,12.526096033402924,4
745,6,3,9,82.77777777777777,248.33333333333334,1490,24.833333333333332,1000000000,40.26845637583893,2
2320,13,3,16,145,773.3333333333334,4640,77.33333333333333,1000000000,12.931034482758621,4
1007,4,3,7,143.85714285714286,335.6666666666667,2014,33.56666666666667,1000000000,29.79145978152929,3
2283,7,6,13,175.6153846153846,380.5,4566,76.1,2000000000,26.28120893561104,4
897,5,3,8,112.125,299,1794,29.9,1000000000,33.44481605351171,2
2583,12,3,15,172.2,861,5166,86.1,1000000000,11.614401858304298,4
1407,10,5,15,93.8,281.4,2814,46.9,1666666666.6666665,35.5366027007818,3
1673,9,4,13,128.69230769230768,418.25,3346,55.766666666666666,1333333333.3333333,23.90914524805738,4
1387,13,3,16,86.6875,462.3333333333333,2774,46.233333333333334,1000000000,21.629416005767844,3
2341,9,12,21,111.47619047619048,195.08333333333334,4682,78.03333333333333,4000000000,51.26014523707818,4
1321,6,3,9,146.77777777777777,440.3333333333333,2642,44.03333333333333,1000000000,22.71006813020439,3
541,3,3,6,90.16666666666667,180.33333333333334,1082,18.033333333333335,1000000000,55.452865064695004,1
520,6,4,10,52,130,1040,17.333333333333332,1333333333.3333333,76.92307692307693,1
1442,5,6,11,131.0909090909091,240.33333333333334,2884,48.06666666666667,2000000000,41.60887656033287,3
655,6,3,9,72.77777777777777,218.33333333333334,1310,21.833333333333332,1000000000,45.80152671755725,2
1700,7,3,10,170,566.6666666666666,3400,56.666666666666664,1000000000,17.64705882352941,4
2440,14,3,17,143.52941176470588,813.3333333333334,4880,81.33333333333333,1000000000,12.295081967213115,4
1906,11,3,14,136.14285714285714,635.3333333333334,3812,63.53333333333333,1000000000,15.739769150052465,4
1644,9,5,14,117.42857142857143,328.8,3288,54.8,1666666666.6666665,30.41362530413625,4
1493,5,3,8,186.625,497.6666666666667,2986,49.766666666666666,1000000000,20.093770931011385,3
1141,3,4,7,163,285.25,2282,38.03333333333333,1333333333.3333333,35.05696757230499,3
1044,8,4,12,87,261,2088,34.8,1333333333.3333333,38.31417624521073,3
1497,6,3,9,166.33333333333334,499,2994,49.9,1000000000,20.04008016032064,3
1725,9,6,15,115,287.5,3450,57.5,2000000000,34.78260869565217,4
1784,10,3,13,137.23076923076923,594.6666666666666,3568,59.46666666666667,1000000000,16.81614349775785,4
1210,10,3,13,93.07692307692308,403.3333333333333,2420,40.333333333333336,1000000000,24.793388429752063,3
954,9,3,12,79.5,318,1908,31.8,1000000000,31.446540880503143,3
1912,6,6,12,159.33333333333334,318.6666666666667,3824,63.733333333333334,2000000000,31.380753138075313,4
1123,4,5,9,124.77777777777777,224.6,2246,37.43333333333333,1666666666.6666665,44.523597506678534,3
1274,8,3,11,115.81818181818181,424.6666666666667,2548,42.46666666666667,1000000000,23.54788069073783,3
458,6,3,9,50.888888888888886,152.66666666666666,916,15.266666666666667,1000000000,65.50218340611353,1
1671,11,3,14,119.35714285714286,557,3342,55.7,1000000000,17.95332136445242,4
1620,10,3,13,124.61538461538461,540,3240,54,1000000000,18.51851851851852,4
1006,7,3,10,100.6,335.3333333333333,2012,33.53333333333333,1000000000,29.821073558648113,3
549,6,3,9,61,183,1098,18.3,1000000000,54.6448087431694,1
1187,5,3,8,148.375,395.6666666666667,2374,39.56666666666667,1000000000,25.27379949452401,3
1116,10,3,13,85.84615384615384,372,2232,37.2,1000000000,26.881720430107528,3
1680,7,6,13,129.23076923076923,280,3360,56,2000000000,35.714285714285715,4
1044,7,7,14,74.57142857142857,149.14285714285714,2088,34.8,2333333333.333333,67.04980842911877,3
1731,8,3,11,157.36363636363637,577,3462,57.7,1000000000,17.331022530329285,4
2591,12,3,15,172.73333333333332,863.6666666666666,5182,86.36666666666666,1000000000,11.57854110382092,4
1329,6,3,9,147.66666666666666,443,2658,44.3,1000000000,22.573363431151243,3
763,3,3,6,127.16666666666667,254.33333333333334,1526,25.433333333333334,1000000000,39.31847968545216,2
1525,6,3,9,169.44444444444446,508.3333333333333,3050,50.833333333333336,1000000000,19.672131147540984,3
2446,18,3,21,116.47619047619048,815.3333333333334,4892,81.53333333333333,1000000000,12.264922322158627,4
2457,14,3,17,144.52941176470588,819,4914,81.9,1000000000,12.21001221001221,4
1003,8,3,11,91.18181818181819,334.3333333333333,2006,33.43333333333333,1000000000,29.910269192422735,3
1543,6,3,9,171.44444444444446,514.3333333333334,3086,51.43333333333333,1000000000,19.44264419961115,3
1807,12,4,16,112.9375,451.75,3614,60.233333333333334,1333333333.3333333,22.136137244050914,4
1621,6,3,9,180.11111111111111,540.3333333333334,3242,54.03333333333333,1000000000,18.507094386181368,4
2638,14,5,19,138.8421052631579,527.6,5276,87.93333333333334,1666666666.6666665,18.953752843062922,5
2634,7,3,10,263.4,878,5268,87.8,1000000000,11.389521640091118,5
1302,5,3,8,162.75,434,2604,43.4,1000000000,23.041474654377883,3
1070,8,3,11,97.27272727272727,356.6666666666667,2140,35.666666666666664,1000000000,28.037383177570096,3
3835,20,3,23,166.7391304347826,1278.3333333333333,7670,127.83333333333333,1000000000,7.822685788787484,5
2150,5,6,11,195.45454545454547,358.3333333333333,4300,71.66666666666667,2000000000,27.906976744186043,4
