final_kills,secondary_uniques,staff_pieces,total_drops,drop_rate,staff_drop_rate,kill_time_mins,total_log_hours,staff_gp,staff_gp_per_hour
1071,14,3,17,63,357,5355,89.25,3000000000,33.61344537815126
501,8,3,11,45.54545454545455,167,2505,41.75,3000000000,71.85628742514969
774,14,7,21,36.857142857142854,110.57142857142857,3870,64.5,7000000000,108.52713178294573
311,7,3,10,31.1,103.66666666666667,1555,25.916666666666668,3000000000,115.75562700964629
352,4,4,8,44,88,1760,29.333333333333332,4000000000,136.36363636363637
647,15,3,18,35.94444444444444,215.66666666666666,3235,53.916666666666664,3000000000,55.64142194744977
399,8,3,11,36.27272727272727,133,1995,33.25,3000000000,90.22556390977444
1009,10,7,17,59.35294117647059,144.14285714285714,5045,84.08333333333333,7000000000,83.25074331020812
442,7,4,11,40.18181818181818,110.5,2210,36.833333333333336,4000000000,108.5972850678733
959,17,5,22,43.59090909090909,191.8,4795,79.91666666666667,5000000000,62.56517205422314
402,9,4,13,30.923076923076923,100.5,2010,33.5,4000000000,119.40298507462687
1175,21,3,24,48.958333333333336,391.6666666666667,5875,97.91666666666667,3000000000,30.638297872340427
757,15,3,18,42.05555555555556,252.33333333333334,3785,63.083333333333336,3000000000,47.556142668428
852,11,3,14,60.857142857142854,284,4260,71,3000000000,42.25352112676057
851,11,15,26,32.73076923076923,56.733333333333334,4255,70.91666666666667,15000000000,211.51586368977672
597,11,6,17,35.11764705882353,99.5,2985,49.75,6000000000,120.60301507537689
673,5,3,8,84.125,224.33333333333334,3365,56.083333333333336,3000000000,53.49182763744428
409,5,3,8,51.125,136.33333333333334,2045,34.083333333333336,3000000000,88.01955990220048
1042,10,5,15,69.46666666666667,208.4,5210,86.83333333333333,5000000000,57.58157389635317
420,10,4,14,30,105,2100,35,4000000000,114.28571428571428
222,6,3,9,24.666666666666668,74,1110,18.5,3000000000,162.16216216216216
533,6,3,9,59.22222222222222,177.66666666666666,2665,44.416666666666664,3000000000,67.5422138836773
800,10,5,15,53.333333333333336,160,4000,66.66666666666667,5000000000,75
718,12,3,15,47.86666666666667,239.33333333333334,3590,59.833333333333336,3000000000,50.139275766016716
739,11,6,17,43.470588235294116,123.16666666666667,3695,61.583333333333336,6000000000,97.42895805142084
605,6,9,15,40.333333333333336,67.22222222222223,3025,50.416666666666664,9000000000,178.51239669421489
372,5,3,8,46.5,124,1860,31,3000000000,96.77419354838709
707,11,3,14,50.5,235.66666666666666,3535,58.916666666666664,3000000000,50.91937765205092
683,3,3,6,113.83333333333333,227.66666666666666,3415,56.916666666666664,3000000000,52.7086383601757
1038,7,7,14,74.14285714285714,148.28571428571428,5190,86.5,7000000000,80.92485549132948
411,5,3,8,51.375,137,2055,34.25,3000000000,87.59124087591242
415,12,3,15,27.666666666666668,138.33333333333334,2075,34.583333333333336,3000000000,86.74698795180721
373,11,3,14,26.642857142857142,124.33333333333333,1865,31.083333333333332,3000000000,96.514745308311
511,4,5,9,56.77777777777778,102.2,2555,42.583333333333336,5000000000,117.41682974559686
324,5,3,8,40.5,108,1620,27,3000000000,111.1111111111111
1049,23,9,32,32.78125,116.55555555555556,5245,87.41666666666667,9000000000,102.95519542421353
456,5,3,8,57,152,2280,38,3000000000,78.94736842105263
717,13,4,17,42.1764705882353,179.25,3585,59.75,4000000000,66.94560669456067
657,10,6,16,41.0625,109.5,3285,54.75,6000000000,109.58904109589042
1194,13,6,19,62.8421052631579,199,5970,99.5,6000000000,60.301507537688444
723,16,3,19,38.05263157894737,241,3615,60.25,3000000000,49.79253112033195
747,13,3,16,46.6875,249,3735,62.25,3000000000,48.192771084337345
980,11,8,19,51.578947368421055,122.5,4900,81.66666666666667,8000000000,97.95918367346938
794,10,9,19,41.78947368421053,88.22222222222223,3970,66.16666666666667,9000000000,136.02015113350126
1332,17,8,25,53.28,166.5,6660,111,8000000000,72.07207207207207
628,13,6,19,33.05263157894737,104.66666666666667,3140,52.333333333333336,6000000000,114.64968152866241
940,18,10,28,33.57142857142857,94,4700,78.33333333333333,10000000000,127.65957446808511
411,5,3,8,51.375,137,2055,34.25,3000000000,87.59124087591242
477,8,3,11,43.36363636363637,159,2385,39.75,3000000000,75.47169811320755
668,15,3,18,37.111111111111114,222.66666666666666,3340,55.666666666666664,3000000000,53.89221556886228
621,10,3,13,47.76923076923077,207,3105,51.75,3000000000,57.971014492753625
633,8,5,13,48.69230769230769,126.6,3165,52.75,5000000000,94.7867298578199
550,17,3,20,27.5,183.33333333333334,2750,45.833333333333336,3000000000,65.45454545454545
602,12,3,15,40.13333333333333,200.66666666666666,3010,50.166666666666664,3000000000,59.800664451827245
521,5,5,10,52.1,104.2,2605,43.416666666666664,5000000000,115.16314779270634
646,12,3,15,43.06666666666667,215.33333333333334,3230,53.833333333333336,3000000000,55.72755417956656
1266,17,9,26,48.69230769230769,140.66666666666666,6330,105.5,9000000000,85.30805687203792
532,8,4,12,44.333333333333336,133,2660,44.333333333333336,4000000000,90.22556390977444
958,14,5,19,50.421052631578945,191.6,4790,79.83333333333333,5000000000,62.630480167014625
692,11,3,14,49.42857142857143,230.66666666666666,3460,57.666666666666664,3000000000,52.02312138728323
725,15,5,20,36.25,145,3625,60.416666666666664,5000000000,82.75862068965517
254,5,4,9,28.22222222222222,63.5,1270,21.166666666666668,4000000000,188.9763779527559
570,9,3,12,47.5,190,2850,47.5,3000000000,63.1578947368421
835,16,3,19,43.94736842105263,278.3333333333333,4175,69.58333333333333,3000000000,43.11377245508982
236,6,3,9,26.22222222222222,78.66666666666667,1180,19.666666666666668,3000000000,152.5423728813559
254,5,3,8,31.75,84.66666666666667,1270,21.166666666666668,3000000000,141.7322834645669
650,15,3,18,36.111111111111114,216.66666666666666,3250,54.166666666666664,3000000000,55.38461538461539
761,12,6,18,42.27777777777778,126.83333333333333,3805,63.416666666666664,6000000000,94.61235216819975
403,8,4,12,33.583333333333336,100.75,2015,33.583333333333336,4000000000,119.10669975186103
682,13,3,16,42.625,227.33333333333334,3410,56.833333333333336,3000000000,52.785923753665685
638,6,7,13,49.07692307692308,91.14285714285714,3190,53.166666666666664,7000000000,131.6614420062696
429,8,3,11,39,143,2145,35.75,3000000000,83.91608391608392
1055,17,3,20,52.75,351.6666666666667,5275,87.91666666666667,3000000000,34.12322274881517
697,9,3,12,58.083333333333336,232.33333333333334,3485,58.083333333333336,3000000000,51.649928263988514
561,6,4,10,56.1,140.25,2805,46.75,4000000000,85.56149732620321
423,6,3,9,47,141,2115,35.25,3000000000,85.1063829787234
493,5,3,8,61.625,164.33333333333334,2465,41.083333333333336,3000000000,73.02231237322515
686,13,3,16,42.875,228.66666666666666,3430,57.166666666666664,3000000000,52.478134110787174
996,22,5,27,36.888888888888886,199.2,4980,83,5000000000,60.24096385542168
677,11,3,14,48.357142857142854,225.66666666666666,3385,56.416666666666664,3000000000,53.17577548005909
431,8,3,11,39.18181818181818,143.66666666666666,2155,35.916666666666664,3000000000,83.52668213457078
509,8,3,11,46.27272727272727,169.66666666666666,2545,42.416666666666664,3000000000,70.7269155206287
442,3,3,6,73.66666666666667,147.33333333333334,2210,36.833333333333336,3000000000,81.44796380090497
337,3,5,8,42.125,67.4,1685,28.083333333333332,5000000000,178.04154302670625
368,6,3,9,40.888888888888886,122.66666666666667,1840,30.666666666666668,3000000000,97.82608695652173
1024,16,10,26,39.38461538461539,102.4,5120,85.33333333333333,10000000000,117.1875
335,7,3,10,33.5,111.66666666666667,1675,27.916666666666668,3000000000,107.46268656716417
401,3,6,9,44.55555555555556,66.83333333333333,2005,33.416666666666664,6000000000,179.55112219451374
654,13,3,16,40.875,218,3270,54.5,3000000000,55.04587155963302
237,4,3,7,33.857142857142854,79,1185,19.75,3000000000,151.89873417721518
1343,23,3,26,51.65384615384615,447.6666666666667,6715,111.91666666666667,3000000000,26.805658972449738
908,17,12,29,31.310344827586206,75.66666666666667,4540,75.66666666666667,12000000000,158.59030837004406
264,4,3,7,37.714285714285715,88,1320,22,3000000000,136.36363636363637
531,7,3,10,53.1,177,2655,44.25,3000000000,67.79661016949153
430,8,3,11,39.09090909090909,143.33333333333334,2150,35.833333333333336,3000000000,83.72093023255813
284,4,3,7,40.57142857142857,94.66666666666667,1420,23.666666666666668,3000000000,126.76056338028168
714,17,7,24,29.75,102,3570,59.5,7000000000,117.6470588235294
888,11,5,16,55.5,177.6,4440,74,5000000000,67.56756756756758
877,13,6,19,46.1578947368421,146.16666666666666,4385,73.08333333333333,6000000000,82.09806157354619
229,5,4,9,25.444444444444443,57.25,1145,19.083333333333332,4000000000,209.60698689956334
231,5,4,9,25.666666666666668,57.75,1155,19.25,4000000000,207.7922077922078
457,12,3,15,30.466666666666665,152.33333333333334,2285,38.083333333333336,3000000000,78.77461706783369
1398,20,3,23,60.78260869565217,466,6990,116.5,3000000000,25.75107296137339
581,8,6,14,41.5,96.83333333333333,2905,48.416666666666664,6000000000,123.92426850258175
471,7,3,10,47.1,157,2355,39.25,3000000000,76.43312101910828
336,6,5,11,30.545454545454547,67.2,1680,28,5000000000,178.57142857142856
787,11,3,14,56.214285714285715,262.3333333333333,3935,65.58333333333333,3000000000,45.7433290978399
502,11,3,14,35.857142857142854,167.33333333333334,2510,41.833333333333336,3000000000,71.71314741035856
570,6,3,9,63.333333333333336,190,2850,47.5,3000000000,63.1578947368421
934,14,3,17,54.94117647058823,311.3333333333333,4670,77.83333333333333,3000000000,38.54389721627409
775,13,7,20,38.75,110.71428571428571,3875,64.58333333333333,7000000000,108.38709677419355
174,9,3,12,14.5,58,870,14.5,3000000000,206.89655172413794
313,9,4,13,24.076923076923077,78.25,1565,26.083333333333332,4000000000,153.3546325878594
590,16,3,19,31.05263157894737,196.66666666666666,2950,49.166666666666664,3000000000,61.016949152542374
282,5,3,8,35.25,94,1410,23.5,3000000000,127.65957446808511
950,19,3,22,43.18181818181818,316.6666666666667,4750,79.16666666666667,3000000000,37.89473684210526
791,11,3,14,56.5,263.6666666666667,3955,65.91666666666667,3000000000,45.51201011378002
882,16,3,19,46.421052631578945,294,4410,73.5,3000000000,40.816326530612244
597,12,5,17,35.11764705882353,119.4,2985,49.75,5000000000,100.50251256281408
767,19,9,28,27.392857142857142,85.22222222222223,3835,63.916666666666664,9000000000,140.80834419817472
455,10,3,13,35,151.66666666666666,2275,37.916666666666664,3000000000,79.12087912087912
743,9,6,15,49.53333333333333,123.83333333333333,3715,61.916666666666664,6000000000,96.90444145356662
346,4,3,7,49.42857142857143,115.33333333333333,1730,28.833333333333332,3000000000,104.04624277456647
751,11,3,14,53.642857142857146,250.33333333333334,3755,62.583333333333336,3000000000,47.93608521970706
626,11,3,14,44.714285714285715,208.66666666666666,3130,52.166666666666664,3000000000,57.50798722044728
360,8,3,11,32.72727272727273,120,1800,30,3000000000,100
1018,16,5,21,48.476190476190474,203.6,5090,84.83333333333333,5000000000,58.93909626719058
525,9,7,16,32.8125,75,2625,43.75,7000000000,160
206,6,3,9,22.88888888888889,68.66666666666667,1030,17.166666666666668,3000000000,174.75728155339803
271,5,4,9,30.11111111111111,67.75,1355,22.583333333333332,4000000000,177.1217712177122
291,4,5,9,32.333333333333336,58.2,1455,24.25,5000000000,206.18556701030928
523,7,4,11,47.54545454545455,130.75,2615,43.583333333333336,4000000000,91.77820267686424
725,10,3,13,55.76923076923077,241.66666666666666,3625,60.416666666666664,3000000000,49.6551724137931
470,9,6,15,31.333333333333332,78.33333333333333,2350,39.166666666666664,6000000000,153.19148936170214
574,12,3,15,38.266666666666666,191.33333333333334,2870,47.833333333333336,3000000000,62.7177700348432
565,11,4,15,37.666666666666664,141.25,2825,47.083333333333336,4000000000,84.95575221238938
749,14,3,17,44.05882352941177,249.66666666666666,3745,62.416666666666664,3000000000,48.06408544726302
995,20,3,23,43.26086956521739,331.6666666666667,4975,82.91666666666667,3000000000,36.18090452261306
503,11,3,14,35.92857142857143,167.66666666666666,2515,41.916666666666664,3000000000,71.57057654075547
529,7,3,10,52.9,176.33333333333334,2645,44.083333333333336,3000000000,68.05293005671076
1358,19,3,22,61.72727272727273,452.6666666666667,6790,113.16666666666667,3000000000,26.50957290132548
685,9,3,12,57.083333333333336,228.33333333333334,3425,57.083333333333336,3000000000,52.55474452554744
515,11,3,14,36.785714285714285,171.66666666666666,2575,42.916666666666664,3000000000,69.90291262135923
958,10,5,15,63.86666666666667,191.6,4790,79.83333333333333,5000000000,62.630480167014625
277,6,3,9,30.77777777777778,92.33333333333333,1385,23.083333333333332,3000000000,129.9638989169675
1143,20,3,23,49.69565217391305,381,5715,95.25,3000000000,31.496062992125985
1054,14,6,20,52.7,175.66666666666666,5270,87.83333333333333,6000000000,68.3111954459203
698,11,5,16,43.625,139.6,3490,58.166666666666664,5000000000,85.95988538681948
552,10,4,14,39.42857142857143,138,2760,46,4000000000,86.95652173913044
850,11,3,14,60.714285714285715,283.3333333333333,4250,70.83333333333333,3000000000,42.352941176470594
239,3,4,7,34.142857142857146,59.75,1195,19.916666666666668,4000000000,200.836820083682
506,11,7,18,28.11111111111111,72.28571428571429,2530,42.166666666666664,7000000000,166.00790513833994
659,8,5,13,50.69230769230769,131.8,3295,54.916666666666664,5000000000,91.04704097116844
687,7,7,14,49.07142857142857,98.14285714285714,3435,57.25,7000000000,122.27074235807859
311,4,4,8,38.875,77.75,1555,25.916666666666668,4000000000,154.34083601286173
433,6,3,9,48.111111111111114,144.33333333333334,2165,36.083333333333336,3000000000,83.14087759815241
606,18,3,21,28.857142857142858,202,3030,50.5,3000000000,59.40594059405941
619,7,3,10,61.9,206.33333333333334,3095,51.583333333333336,3000000000,58.158319870759286
1162,13,3,16,72.625,387.3333333333333,5810,96.83333333333333,3000000000,30.98106712564544
490,5,7,12,40.833333333333336,70,2450,40.833333333333336,7000000000,171.42857142857144
1620,22,3,25,64.8,540,8100,135,3000000000,22.222222222222225
246,3,3,6,41,82,1230,20.5,3000000000,146.34146341463415
832,9,4,13,64,208,4160,69.33333333333333,4000000000,57.69230769230769
573,10,7,17,33.705882352941174,81.85714285714286,2865,47.75,7000000000,146.59685863874347
476,10,3,13,36.61538461538461,158.66666666666666,2380,39.666666666666664,3000000000,75.63025210084035
425,12,3,15,28.333333333333332,141.66666666666666,2125,35.416666666666664,3000000000,84.70588235294119
864,14,3,17,50.8235294117647,288,4320,72,3000000000,41.666666666666664
681,7,3,10,68.1,227,3405,56.75,3000000000,52.86343612334802
595,14,3,17,35,198.33333333333334,2975,49.583333333333336,3000000000,60.50420168067227
749,13,3,16,46.8125,249.66666666666666,3745,62.416666666666664,3000000000,48.06408544726302
567,10,4,14,40.5,141.75,2835,47.25,4000000000,84.65608465608466
751,12,3,15,50.06666666666667,250.33333333333334,3755,62.583333333333336,3000000000,47.93608521970706
595,8,3,11,54.09090909090909,198.33333333333334,2975,49.583333333333336,3000000000,60.50420168067227
897,13,7,20,44.85,128.14285714285714,4485,74.75,7000000000,93.64548494983278
270,5,4,9,30,67.5,1350,22.5,4000000000,177.7777777777778
915,14,5,19,48.1578947368421,183,4575,76.25,5000000000,65.57377049180329
385,8,3,11,35,128.33333333333334,1925,32.083333333333336,3000000000,93.5064935064935
623,10,6,16,38.9375,103.83333333333333,3115,51.916666666666664,6000000000,115.56982343499199
924,6,6,12,77,154,4620,77,6000000000,77.92207792207792
903,13,4,17,53.11764705882353,225.75,4515,75.25,4000000000,53.15614617940199
330,5,4,9,36.666666666666664,82.5,1650,27.5,4000000000,145.45454545454547
1056,17,11,28,37.714285714285715,96,5280,88,11000000000,125
453,6,3,9,50.333333333333336,151,2265,37.75,3000000000,79.47019867549669
826,13,3,16,51.625,275.3333333333333,4130,68.83333333333333,3000000000,43.58353510895884
604,7,3,10,60.4,201.33333333333334,3020,50.333333333333336,3000000000,59.602649006622514
589,4,4,8,73.625,147.25,2945,49.083333333333336,4000000000,81.49405772495756
1160,18,11,29,40,105.45454545454545,5800,96.66666666666667,11000000000,113.79310344827584
734,12,3,15,48.93333333333333,244.66666666666666,3670,61.166666666666664,3000000000,49.04632152588556
757,6,11,17,44.529411764705884,68.81818181818181,3785,63.083333333333336,11000000000,174.37252311756936
355,5,3,8,44.375,118.33333333333333,1775,29.583333333333332,3000000000,101.40845070422536
1036,14,5,19,54.526315789473685,207.2,5180,86.33333333333333,5000000000,57.91505791505792
673,17,3,20,33.65,224.33333333333334,3365,56.083333333333336,3000000000,53.49182763744428
356,8,3,11,32.36363636363637,118.66666666666667,1780,29.666666666666668,3000000000,101.12359550561797
793,10,3,13,61,264.3333333333333,3965,66.08333333333333,3000000000,45.39722572509458
537,11,3,14,38.357142857142854,179,2685,44.75,3000000000,67.0391061452514
1162,12,3,15,77.46666666666667,387.3333333333333,5810,96.83333333333333,3000000000,30.98106712564544
430,7,3,10,43,143.33333333333334,2150,35.833333333333336,3000000000,83.72093023255813
459,8,3,11,41.72727272727273,153,2295,38.25,3000000000,78.4313725490196
373,6,4,10,37.3,93.25,1865,31.083333333333332,4000000000,128.686327077748
504,10,4,14,36,126,2520,42,4000000000,95.23809523809524
406,6,3,9,45.111111111111114,135.33333333333334,2030,33.833333333333336,3000000000,88.66995073891624
1052,13,9,22,47.81818181818182,116.88888888888889,5260,87.66666666666667,9000000000,102.6615969581749
540,5,3,8,67.5,180,2700,45,3000000000,66.66666666666666
778,9,3,12,64.83333333333333,259.3333333333333,3890,64.83333333333333,3000000000,46.27249357326478
363,6,3,9,40.333333333333336,121,1815,30.25,3000000000,99.17355371900827
